molecule_chembl_id,IC50,units,smiles,pIC50,ro5_fulfilled,ROMol
CHEMBL3893928,0.223,nM,Nc1ncc([C@H]2CCC[C@H](O)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,9.65169513695184,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164270>
CHEMBL3663093,0.2233,nM,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccccc1,9.651111276928562,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61642e0>
CHEMBL4112792,0.225,nM,COC(=O)NC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1cccc(Br)c1,9.647817481888636,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164350>
CHEMBL4109307,0.228,nM,Cn1nncc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(Cl)c3)c(F)c2)c1,9.642065152999546,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61643c0>
CHEMBL3658725,0.2316,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CN)c4ccccc4)ncc23)ccn1,9.635261444944602,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164430>
CHEMBL3663035,0.233,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4c4cccc(Cl)c4)ncc23)ccn1,9.63264407897398,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61644a0>
CHEMBL3654746,0.2351,nM,Cc1cc(-c2n[nH]c3c(F)c(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,9.62874737087506,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164510>
CHEMBL3663000,0.2357,nM,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccncc3)c2cn1)c1ccccc1,9.627640417475677,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164580>
CHEMBL4111729,0.238,nM,CC(=O)NC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)CC3)cnc2N)cc1F)c1cccc(Cl)c1,9.623423042943488,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61645f0>
CHEMBL3896812,0.242,nM,CS(=O)(=O)c1cc(F)cc(CNC(=O)c2ccc(-c3nc(C4CCOCC4)cnc3N)cc2F)c1,9.616184634019568,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164660>
CHEMBL3948642,0.243,nM,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(Cl)c3)c(F)c2)n1,9.614393726401689,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61646d0>
CHEMBL3654704,0.2452,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(F)c4)ncc23)ccn1,9.610479534153622,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164740>
CHEMBL4106946,0.249,nM,CO[C@H]1CC[C@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CNC(C)=O)c4cccc(Cl)c4)c(F)c3)n2)CC1,9.603800652904264,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61647b0>
CHEMBL4108693,0.251,nM,Nc1ncc([C@@H]2CC[C@H](O)[C@H](O)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(Br)c2)c(F)c1,9.600326278518962,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164890>
CHEMBL3654711,0.2512,nM,Cn1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)c(Cl)c4)ncc23)cn1,9.599980364934842,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164900>
CHEMBL4112757,0.253,nM,NC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1ccccc1,9.596879478824182,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164970>
CHEMBL3663025,0.2569,nM,CSC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccc1,9.590235895733654,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61649e0>
CHEMBL4108337,0.257,nM,Cn1nccc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cc(F)cc(Cl)c3)c(F)c2)c1,9.590066876668706,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164a50>
CHEMBL3663008,0.2599,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)[C@H]4CCCO4)ncc23)ccn1,9.585193720498989,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164ac0>
CHEMBL3927870,0.26,nM,CS(=O)(=O)NC1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,9.585026652029182,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164b30>
CHEMBL3663009,0.2616,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)[C@@H]4CCCO4)ncc23)ccn1,9.58236226034777,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164ba0>
CHEMBL3662997,0.2688,nM,COC[C@@H](NC(=O)Nc1ncc2c(-c3ccnc(C)c3)n[nH]c2c1F)c1ccccc1,9.570570735618212,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164c10>
CHEMBL4112345,0.281,nM,C[C@@H](O)[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)CC3)cnc2N)cc1F)c1cccc(Cl)c1,9.55129368009492,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164cf0>
CHEMBL3899872,0.282,nM,COC(=O)NC1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,9.549750891680638,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164d60>
CHEMBL2408790,0.2857,nM,COc1cccc(F)c1CN1CCC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1,9.544089759617258,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164dd0>
CHEMBL4109037,0.288,nM,Cc1nn(C)c(C)c1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(Cl)c3)c(F)c2)c1,9.540607512240769,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164e40>
CHEMBL3658726,0.288,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](CO)c4cccc5cc[nH]c45)ncc23)ccn1,9.540607512240769,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164eb0>
CHEMBL3658844,0.2904,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](CN(C)C)c4ccccc4)ncc23)ccn1,9.537003387971945,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164f20>
CHEMBL3654682,0.2904,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cc(C)n1,9.537003387971945,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6164f90>
CHEMBL3662984,0.2928,nM,COc1ccccc1CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,9.533428927613643,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165040>
CHEMBL4112455,0.296,nM,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(S(C)(=O)=O)c3)c(F)c2)c1,9.52870828894106,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61650b0>
CHEMBL3663062,0.2974,nM,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccccc1,9.526659035814063,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165120>
CHEMBL3662993,0.2983,nM,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccc1,9.525346746637938,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165190>
CHEMBL3968544,0.3,nM,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCc4ncsc4C3)c2cn1)c1ccccc1,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165200>
CHEMBL3544964,0.3,nM,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61652e0>
CHEMBL4108569,0.3,nM,O=C(Nc1cc2[nH]nc(NC(=O)N3CC(F)(F)C3)c2cn1)N[C@H]1c2ccccc2OCC[C@H]1O,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165350>
CHEMBL4111834,0.3,nM,COC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H]3c4ccccc4OCC[C@H]3O)ncc12,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61653c0>
